S.NO,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
4026,Rajasthan,CHITTORGARH,2010,Rabi       ,Rapeseed &Mustard,53119,71543
4027,Rajasthan,CHITTORGARH,2010,Rabi       ,Wheat,104177,420936
4028,Rajasthan,CHITTORGARH,2010,Whole Year ,Coriander,3156,2054
4029,Rajasthan,CHITTORGARH,2010,Whole Year ,Dry chillies,205,155
4030,Rajasthan,CHITTORGARH,2010,Whole Year ,Garlic,4568,26038
4031,Rajasthan,CHITTORGARH,2010,Whole Year ,Guar seed,3756,1646
4032,Rajasthan,CHITTORGARH,2010,Whole Year ,Onion,471,4177
4033,Rajasthan,CHITTORGARH,2010,Whole Year ,Potato,22,162
4034,Rajasthan,CHITTORGARH,2010,Whole Year ,Sannhamp,87,26
4035,Rajasthan,CHITTORGARH,2010,Whole Year ,Sugarcane,1089,79726
4036,Rajasthan,CHITTORGARH,2010,Whole Year ,Sweet potato,2,2
4037,Rajasthan,CHITTORGARH,2010,Whole Year ,Tobacco,18,18
4038,Rajasthan,CHITTORGARH,2010,Whole Year ,Turmeric,7,24
4039,Rajasthan,CHURU,1997,Kharif     ,Bajra,480200,296900
4040,Rajasthan,CHURU,1997,Kharif     ,Cotton(lint),300,588
4041,Rajasthan,CHURU,1997,Kharif     ,Groundnut,13400,15000
4042,Rajasthan,CHURU,1997,Kharif     ,Onion,100,300
4043,Rajasthan,CHURU,1997,Kharif     ,Sesamum,600,100
4044,Rajasthan,CHURU,1997,Rabi       ,Barley,10300,19600
4045,Rajasthan,CHURU,1997,Rabi       ,Gram,384000,309000
4046,Rajasthan,CHURU,1997,Rabi       ,Rapeseed &Mustard,57000,41400
4047,Rajasthan,CHURU,1997,Rabi       ,Wheat,24700,61900
4048,Rajasthan,CHURU,1998,Kharif     ,Bajra,440672,76503
4049,Rajasthan,CHURU,1998,Kharif     ,Castor seed,2,3
4050,Rajasthan,CHURU,1998,Kharif     ,Cotton(lint),217,50
4051,Rajasthan,CHURU,1998,Kharif     ,Groundnut,13320,19938
4052,Rajasthan,CHURU,1998,Kharif     ,Jowar,5,2
4053,Rajasthan,CHURU,1998,Kharif     ,Maize,1,1
4054,Rajasthan,CHURU,1998,Kharif     ,Moong(Green Gram),30575,5191
4055,Rajasthan,CHURU,1998,Kharif     ,Moth,192687,32840
4056,Rajasthan,CHURU,1998,Kharif     ,Other Kharif pulses,1436,321
4057,Rajasthan,CHURU,1998,Kharif     ,Sannhamp,2,
4058,Rajasthan,CHURU,1998,Kharif     ,Sesamum,1776,130
4059,Rajasthan,CHURU,1998,Kharif     ,Urad,1,
4060,Rajasthan,CHURU,1998,Rabi       ,Barley,730,928
4061,Rajasthan,CHURU,1998,Rabi       ,Gram,545286,183069
4062,Rajasthan,CHURU,1998,Rabi       ,Linseed,10,6
4063,Rajasthan,CHURU,1998,Rabi       ,Peas & beans (Pulses),5,6
4064,Rajasthan,CHURU,1998,Rabi       ,Rapeseed &Mustard,31948,30749
4065,Rajasthan,CHURU,1998,Rabi       ,Sunflower,1,
4066,Rajasthan,CHURU,1998,Rabi       ,Tobacco,25,100
4067,Rajasthan,CHURU,1998,Rabi       ,Wheat,19364,48159
4068,Rajasthan,CHURU,1998,Whole Year ,Coriander,3,3
4069,Rajasthan,CHURU,1998,Whole Year ,Dry chillies,13,7
4070,Rajasthan,CHURU,1998,Whole Year ,Garlic,1,2
4071,Rajasthan,CHURU,1998,Whole Year ,Onion,93,272
4072,Rajasthan,CHURU,1998,Whole Year ,Sweet potato,8,7
4073,Rajasthan,CHURU,1999,Kharif     ,Bajra,402537,27680
4074,Rajasthan,CHURU,1999,Kharif     ,Castor seed,13,18
4075,Rajasthan,CHURU,1999,Kharif     ,Cotton(lint),347,100
4076,Rajasthan,CHURU,1999,Kharif     ,Groundnut,13470,26986
4077,Rajasthan,CHURU,1999,Kharif     ,Jowar,1,
4078,Rajasthan,CHURU,1999,Kharif     ,Maize,1,1
4079,Rajasthan,CHURU,1999,Kharif     ,Moong(Green Gram),22385,2649
4080,Rajasthan,CHURU,1999,Kharif     ,Moth,153802,6481
4081,Rajasthan,CHURU,1999,Kharif     ,Other Kharif pulses,1192,143
4082,Rajasthan,CHURU,1999,Kharif     ,Sesamum,1121,83
4083,Rajasthan,CHURU,1999,Rabi       ,Barley,823,1662
4084,Rajasthan,CHURU,1999,Rabi       ,Gram,19300,316
4085,Rajasthan,CHURU,1999,Rabi       ,Linseed,75,48
4086,Rajasthan,CHURU,1999,Rabi       ,Peas & beans (Pulses),3,2
4087,Rajasthan,CHURU,1999,Rabi       ,Rapeseed &Mustard,25092,24713
4088,Rajasthan,CHURU,1999,Rabi       ,Wheat,23878,60654
4089,Rajasthan,CHURU,1999,Whole Year ,Coriander,8,6
4090,Rajasthan,CHURU,1999,Whole Year ,Dry chillies,13,7
4091,Rajasthan,CHURU,1999,Whole Year ,Garlic,3,5
4092,Rajasthan,CHURU,1999,Whole Year ,Guar seed,593674,21658
4093,Rajasthan,CHURU,1999,Whole Year ,Onion,123,286
4094,Rajasthan,CHURU,1999,Whole Year ,Tobacco,12,48
4095,Rajasthan,CHURU,2000,Kharif     ,Bajra,422521,52277
4096,Rajasthan,CHURU,2000,Kharif     ,Castor seed,2,
4097,Rajasthan,CHURU,2000,Kharif     ,Cotton(lint),144,229
4098,Rajasthan,CHURU,2000,Kharif     ,Groundnut,5485,7074
4099,Rajasthan,CHURU,2000,Kharif     ,Jowar,148,30
4100,Rajasthan,CHURU,2000,Kharif     ,Moong(Green Gram),17545,856
4101,Rajasthan,CHURU,2000,Kharif     ,Moth,154204,6923
4102,Rajasthan,CHURU,2000,Kharif     ,Other Kharif pulses,602,122
4103,Rajasthan,CHURU,2000,Kharif     ,Sesamum,1052,145
4104,Rajasthan,CHURU,2000,Rabi       ,Barley,3256,3745
4105,Rajasthan,CHURU,2000,Rabi       ,Gram,41323,1239
4106,Rajasthan,CHURU,2000,Rabi       ,Linseed,2,1
4107,Rajasthan,CHURU,2000,Rabi       ,Rapeseed &Mustard,17526,16274
4108,Rajasthan,CHURU,2000,Rabi       ,Wheat,17615,42306
4109,Rajasthan,CHURU,2000,Whole Year ,Coriander,4,14
4110,Rajasthan,CHURU,2000,Whole Year ,Dry chillies,6,2
4111,Rajasthan,CHURU,2000,Whole Year ,Guar seed,455916,33342
4112,Rajasthan,CHURU,2000,Whole Year ,Onion,62,143
4113,Rajasthan,CHURU,2000,Whole Year ,Potato,2,2
4114,Rajasthan,CHURU,2000,Whole Year ,Sannhamp,1,
4115,Rajasthan,CHURU,2000,Whole Year ,Tobacco,10,40
4116,Rajasthan,CHURU,2001,Kharif     ,Bajra,483246,351589
4117,Rajasthan,CHURU,2001,Kharif     ,Cotton(lint),340,188
4118,Rajasthan,CHURU,2001,Kharif     ,Groundnut,6178,9951
4119,Rajasthan,CHURU,2001,Kharif     ,Jowar,10,4
4120,Rajasthan,CHURU,2001,Kharif     ,Maize,1,1
4121,Rajasthan,CHURU,2001,Kharif     ,Moong(Green Gram),39751,36603
4122,Rajasthan,CHURU,2001,Kharif     ,Moth,207503,55904
4123,Rajasthan,CHURU,2001,Kharif     ,Other Kharif pulses,1515,385
4124,Rajasthan,CHURU,2001,Kharif     ,Sesamum,1754,573
4125,Rajasthan,CHURU,2001,Kharif     ,Urad,2,1
4126,Rajasthan,CHURU,2001,Rabi       ,Barley,1125,729
4127,Rajasthan,CHURU,2001,Rabi       ,Gram,42045,8385
4128,Rajasthan,CHURU,2001,Rabi       ,Masoor,3,8
4129,Rajasthan,CHURU,2001,Rabi       ,Rapeseed &Mustard,20196,21364
4130,Rajasthan,CHURU,2001,Rabi       ,Wheat,11001,30726
4131,Rajasthan,CHURU,2001,Whole Year ,Coriander,11,17
4132,Rajasthan,CHURU,2001,Whole Year ,Dry chillies,6,1
4133,Rajasthan,CHURU,2001,Whole Year ,Guar seed,384057,64902
4134,Rajasthan,CHURU,2001,Whole Year ,Onion,68,123
4135,Rajasthan,CHURU,2001,Whole Year ,Sweet potato,4,2
4136,Rajasthan,CHURU,2001,Whole Year ,Tobacco,18,72
4137,Rajasthan,CHURU,2002,Kharif     ,Bajra,294215,5229
4138,Rajasthan,CHURU,2002,Kharif     ,Cotton(lint),469,306
4139,Rajasthan,CHURU,2002,Kharif     ,Groundnut,6866,6173
4140,Rajasthan,CHURU,2002,Kharif     ,Jowar,5,1
4141,Rajasthan,CHURU,2002,Kharif     ,Moong(Green Gram),28352,
4142,Rajasthan,CHURU,2002,Kharif     ,Moth,101190,
4143,Rajasthan,CHURU,2002,Kharif     ,Other Kharif pulses,506,28
4144,Rajasthan,CHURU,2002,Kharif     ,Sesamum,225,13
4145,Rajasthan,CHURU,2002,Rabi       ,Barley,4873,4934
4146,Rajasthan,CHURU,2002,Rabi       ,Gram,16281,1757
4147,Rajasthan,CHURU,2002,Rabi       ,Rapeseed &Mustard,22682,8349
4148,Rajasthan,CHURU,2002,Rabi       ,Wheat,12191,33026
4149,Rajasthan,CHURU,2002,Whole Year ,Coriander,3,2
4150,Rajasthan,CHURU,2002,Whole Year ,Dry chillies,1,1
4151,Rajasthan,CHURU,2002,Whole Year ,Guar seed,81731,198
4152,Rajasthan,CHURU,2002,Whole Year ,Onion,57,74
4153,Rajasthan,CHURU,2002,Whole Year ,Other Fresh Fruits,118,0
4154,Rajasthan,CHURU,2002,Whole Year ,Other Vegetables,143,0
4155,Rajasthan,CHURU,2002,Whole Year ,Sweet potato,12,18
4156,Rajasthan,CHURU,2002,Whole Year ,Tobacco,8,32
4157,Rajasthan,CHURU,2003,Kharif     ,Bajra,455570,394429
4158,Rajasthan,CHURU,2003,Kharif     ,Castor seed,10,5
4159,Rajasthan,CHURU,2003,Kharif     ,Cotton(lint),421,870
4160,Rajasthan,CHURU,2003,Kharif     ,Groundnut,7730,18655
4161,Rajasthan,CHURU,2003,Kharif     ,Jowar,3,2
4162,Rajasthan,CHURU,2003,Kharif     ,Maize,1,2
4163,Rajasthan,CHURU,2003,Kharif     ,Moong(Green Gram),53004,44563
4164,Rajasthan,CHURU,2003,Kharif     ,Moth,289402,130801
4165,Rajasthan,CHURU,2003,Kharif     ,Other Kharif pulses,969,415
4166,Rajasthan,CHURU,2003,Kharif     ,Sesamum,1393,631
4167,Rajasthan,CHURU,2003,Rabi       ,Barley,3563,3526
4168,Rajasthan,CHURU,2003,Rabi       ,Gram,110756,34218
4169,Rajasthan,CHURU,2003,Rabi       ,Linseed,17,14
4170,Rajasthan,CHURU,2003,Rabi       ,Rapeseed &Mustard,20174,23007
4171,Rajasthan,CHURU,2003,Rabi       ,Wheat,11469,32044
4172,Rajasthan,CHURU,2003,Whole Year ,Coriander,6,7
4173,Rajasthan,CHURU,2003,Whole Year ,Dry chillies,1,0
4174,Rajasthan,CHURU,2003,Whole Year ,Guar seed,327274,
4175,Rajasthan,CHURU,2003,Whole Year ,Oilseeds total,15,0
4176,Rajasthan,CHURU,2003,Whole Year ,Onion,36,36
4177,Rajasthan,CHURU,2003,Whole Year ,Other Fresh Fruits,11,0
4178,Rajasthan,CHURU,2003,Whole Year ,other oilseeds,4471,3595
4179,Rajasthan,CHURU,2003,Whole Year ,Other Vegetables,101,0
4180,Rajasthan,CHURU,2003,Whole Year ,Tobacco,6,
4181,Rajasthan,CHURU,2003,Whole Year ,Water Melon,11,0
4182,Rajasthan,CHURU,2004,Kharif     ,Bajra,404434,78282
4183,Rajasthan,CHURU,2004,Kharif     ,Castor seed,308,19
4184,Rajasthan,CHURU,2004,Kharif     ,Cotton(lint),612,1070
4185,Rajasthan,CHURU,2004,Kharif     ,Groundnut,9501,16870
4186,Rajasthan,CHURU,2004,Kharif     ,Jowar,3,1
4187,Rajasthan,CHURU,2004,Kharif     ,Moong(Green Gram),34107,11056
4188,Rajasthan,CHURU,2004,Kharif     ,Moth,272646,25892
4189,Rajasthan,CHURU,2004,Kharif     ,Other Kharif pulses,537,272
4190,Rajasthan,CHURU,2004,Kharif     ,Sesamum,860,286
4191,Rajasthan,CHURU,2004,Rabi       ,Barley,2912,3622
4192,Rajasthan,CHURU,2004,Rabi       ,Gram,281882,107658
4193,Rajasthan,CHURU,2004,Rabi       ,Linseed,60,45
4194,Rajasthan,CHURU,2004,Rabi       ,Masoor,1,1
4195,Rajasthan,CHURU,2004,Rabi       ,Rapeseed &Mustard,40377,39779
4196,Rajasthan,CHURU,2004,Rabi       ,Wheat,13071,37107
4197,Rajasthan,CHURU,2004,Whole Year ,Coriander,3,3
4198,Rajasthan,CHURU,2004,Whole Year ,Dry chillies,1,1
4199,Rajasthan,CHURU,2004,Whole Year ,Guar seed,364155,18923
4200,Rajasthan,CHURU,2004,Whole Year ,Onion,40,148
4201,Rajasthan,CHURU,2004,Whole Year ,Sweet potato,18,4
4202,Rajasthan,CHURU,2004,Whole Year ,Tobacco,10,12
4203,Rajasthan,CHURU,2005,Kharif     ,Bajra,427926,54952
4204,Rajasthan,CHURU,2005,Kharif     ,Castor seed,197,76
4205,Rajasthan,CHURU,2005,Kharif     ,Cotton(lint),360,670
4206,Rajasthan,CHURU,2005,Kharif     ,Groundnut,16431,30860
4207,Rajasthan,CHURU,2005,Kharif     ,Jowar,3,1
4208,Rajasthan,CHURU,2005,Kharif     ,Moong(Green Gram),37556,3040
4209,Rajasthan,CHURU,2005,Kharif     ,Moth,244556,13949
4210,Rajasthan,CHURU,2005,Kharif     ,Other Kharif pulses,1118,73
4211,Rajasthan,CHURU,2005,Kharif     ,Sesamum,655,97
4212,Rajasthan,CHURU,2005,Rabi       ,Barley,3581,3587
4213,Rajasthan,CHURU,2005,Rabi       ,Gram,274882,12266
4214,Rajasthan,CHURU,2005,Rabi       ,Rapeseed &Mustard,22656,7899
4215,Rajasthan,CHURU,2005,Rabi       ,Wheat,16077,44397
4216,Rajasthan,CHURU,2005,Whole Year ,Coriander,8,8
4217,Rajasthan,CHURU,2005,Whole Year ,Guar seed,373731,34284
4218,Rajasthan,CHURU,2005,Whole Year ,Onion,35,40
4219,Rajasthan,CHURU,2005,Whole Year ,Tobacco,3,12
4220,Rajasthan,CHURU,2006,Kharif     ,Bajra,430403,154859
4221,Rajasthan,CHURU,2006,Kharif     ,Castor seed,19,4
4222,Rajasthan,CHURU,2006,Kharif     ,Cotton(lint),55,20
4223,Rajasthan,CHURU,2006,Kharif     ,Groundnut,15199,30894
4224,Rajasthan,CHURU,2006,Kharif     ,Jowar,2,1
4225,Rajasthan,CHURU,2006,Kharif     ,Moong(Green Gram),29431,3144
4226,Rajasthan,CHURU,2006,Kharif     ,Moth,237689,25974
4227,Rajasthan,CHURU,2006,Kharif     ,Other Kharif pulses,141,3
4228,Rajasthan,CHURU,2006,Kharif     ,Sesamum,838,272
4229,Rajasthan,CHURU,2006,Kharif     ,Urad,1,
4230,Rajasthan,CHURU,2006,Rabi       ,Barley,4298,7130
4231,Rajasthan,CHURU,2006,Rabi       ,Gram,264720,156190
4232,Rajasthan,CHURU,2006,Rabi       ,Masoor,1,1
4233,Rajasthan,CHURU,2006,Rabi       ,Rapeseed &Mustard,32425,22972
4234,Rajasthan,CHURU,2006,Rabi       ,Wheat,15743,26817
4235,Rajasthan,CHURU,2006,Whole Year ,Coriander,2,2
4236,Rajasthan,CHURU,2006,Whole Year ,Garlic,1,
4237,Rajasthan,CHURU,2006,Whole Year ,Guar seed,387280,20514
4238,Rajasthan,CHURU,2006,Whole Year ,Onion,42,30
4239,Rajasthan,CHURU,2007,Kharif     ,Bajra,418315,252836
4240,Rajasthan,CHURU,2007,Kharif     ,Castor seed,1,
4241,Rajasthan,CHURU,2007,Kharif     ,Cotton(lint),9,4
4242,Rajasthan,CHURU,2007,Kharif     ,Groundnut,15839,32474
4243,Rajasthan,CHURU,2007,Kharif     ,Moong(Green Gram),34525,14214
4244,Rajasthan,CHURU,2007,Kharif     ,Moth,293070,137815
4245,Rajasthan,CHURU,2007,Kharif     ,Other Kharif pulses,504,165
4246,Rajasthan,CHURU,2007,Kharif     ,Sesamum,1487,599
4247,Rajasthan,CHURU,2007,Rabi       ,Barley,4006,3930
4248,Rajasthan,CHURU,2007,Rabi       ,Gram,292026,26232
4249,Rajasthan,CHURU,2007,Rabi       ,other oilseeds,42,11
4250,Rajasthan,CHURU,2007,Rabi       ,Rapeseed &Mustard,19613,7356
4251,Rajasthan,CHURU,2007,Rabi       ,Wheat,17651,22633
4252,Rajasthan,CHURU,2007,Whole Year ,Coriander,5,4
4253,Rajasthan,CHURU,2007,Whole Year ,Garlic,1,
4254,Rajasthan,CHURU,2007,Whole Year ,Guar seed,347229,66980
4255,Rajasthan,CHURU,2007,Whole Year ,Onion,99,99
4256,Rajasthan,CHURU,2007,Whole Year ,Potato,2,1
4257,Rajasthan,CHURU,2008,Kharif     ,Bajra,427985,335074
4258,Rajasthan,CHURU,2008,Kharif     ,Cotton(lint),3,1
4259,Rajasthan,CHURU,2008,Kharif     ,Groundnut,19214,52329
4260,Rajasthan,CHURU,2008,Kharif     ,Jowar,5,3
4261,Rajasthan,CHURU,2008,Kharif     ,Moong(Green Gram),31189,32316
4262,Rajasthan,CHURU,2008,Kharif     ,Moth,294989,92875
4263,Rajasthan,CHURU,2008,Kharif     ,Other Kharif pulses,917,1168
4264,Rajasthan,CHURU,2008,Kharif     ,Sesamum,1823,353
4265,Rajasthan,CHURU,2008,Rabi       ,Barley,4847,9820
4266,Rajasthan,CHURU,2008,Rabi       ,Gram,287902,144495
4267,Rajasthan,CHURU,2008,Rabi       ,other oilseeds,35,11
4268,Rajasthan,CHURU,2008,Rabi       ,Rapeseed &Mustard,17310,14691
4269,Rajasthan,CHURU,2008,Rabi       ,Wheat,17325,27853
4270,Rajasthan,CHURU,2008,Whole Year ,Coriander,5,6
4271,Rajasthan,CHURU,2008,Whole Year ,Garlic,1,
4272,Rajasthan,CHURU,2008,Whole Year ,Guar seed,349810,69432
4273,Rajasthan,CHURU,2008,Whole Year ,Onion,52,86
4274,Rajasthan,CHURU,2008,Whole Year ,Sweet potato,3,
4275,Rajasthan,CHURU,2009,Kharif     ,Bajra,407615,8580
4276,Rajasthan,CHURU,2009,Kharif     ,Cotton(lint),6,2
4277,Rajasthan,CHURU,2009,Kharif     ,Groundnut,22664,29213
4278,Rajasthan,CHURU,2009,Kharif     ,Jowar,7,1
4279,Rajasthan,CHURU,2009,Kharif     ,Moong(Green Gram),31604,704
4280,Rajasthan,CHURU,2009,Kharif     ,Moth,310912,4025
4281,Rajasthan,CHURU,2009,Kharif     ,Other Kharif pulses,513,24
4282,Rajasthan,CHURU,2009,Kharif     ,Sesamum,1225,37
4283,Rajasthan,CHURU,2009,Rabi       ,Barley,4922,13080
4284,Rajasthan,CHURU,2009,Rabi       ,Gram,162383,31623
4285,Rajasthan,CHURU,2009,Rabi       ,Linseed,3,
4286,Rajasthan,CHURU,2009,Rabi       ,other oilseeds,75,28
4287,Rajasthan,CHURU,2009,Rabi       ,Rapeseed &Mustard,14546,19520
4288,Rajasthan,CHURU,2009,Rabi       ,Wheat,22674,42534
4289,Rajasthan,CHURU,2009,Whole Year ,Coriander,22,27
4290,Rajasthan,CHURU,2009,Whole Year ,Guar seed,294579,526
4291,Rajasthan,CHURU,2009,Whole Year ,Onion,176,8
4292,Rajasthan,CHURU,2009,Whole Year ,Potato,4,4
4293,Rajasthan,CHURU,2010,Kharif     ,Bajra,402905,249732
4294,Rajasthan,CHURU,2010,Kharif     ,Cotton(lint),4,2
4295,Rajasthan,CHURU,2010,Kharif     ,Groundnut,25245,44632
4296,Rajasthan,CHURU,2010,Kharif     ,Jowar,3,2
4297,Rajasthan,CHURU,2010,Kharif     ,Moong(Green Gram),34398,7680
4298,Rajasthan,CHURU,2010,Kharif     ,Moth,422419,142649
4299,Rajasthan,CHURU,2010,Kharif     ,Other Kharif pulses,1022,303
4300,Rajasthan,CHURU,2010,Kharif     ,Sesamum,4737,1931
4301,Rajasthan,CHURU,2010,Rabi       ,Barley,7170,11298
4302,Rajasthan,CHURU,2010,Rabi       ,Gram,358725,222812
4303,Rajasthan,CHURU,2010,Rabi       ,other oilseeds,6767,2769
4304,Rajasthan,CHURU,2010,Rabi       ,Rapeseed &Mustard,20679,32251
4305,Rajasthan,CHURU,2010,Rabi       ,Wheat,27504,64769
4306,Rajasthan,CHURU,2010,Whole Year ,Coriander,17,19
4307,Rajasthan,CHURU,2010,Whole Year ,Garlic,1,
4308,Rajasthan,CHURU,2010,Whole Year ,Guar seed,247427,94720
4309,Rajasthan,CHURU,2010,Whole Year ,Onion,155,233
4310,Rajasthan,CHURU,2010,Whole Year ,Potato,1,
4311,Rajasthan,DAUSA,1997,Kharif     ,Arhar/Tur,1200,800
4312,Rajasthan,DAUSA,1997,Kharif     ,Bajra,82800,58100
4313,Rajasthan,DAUSA,1997,Kharif     ,Groundnut,20000,18800
4314,Rajasthan,DAUSA,1997,Kharif     ,Jowar,4700,2300
4315,Rajasthan,DAUSA,1997,Kharif     ,Maize,4800,6000
4316,Rajasthan,DAUSA,1997,Kharif     ,Sesamum,2500,500
4317,Rajasthan,DAUSA,1997,Rabi       ,Barley,5500,12900
4318,Rajasthan,DAUSA,1997,Rabi       ,Gram,28300,27600
4319,Rajasthan,DAUSA,1997,Rabi       ,Rapeseed &Mustard,75900,56600
4320,Rajasthan,DAUSA,1997,Rabi       ,Wheat,85500,232900
4321,Rajasthan,DAUSA,1998,Kharif     ,Arhar/Tur,456,604
4322,Rajasthan,DAUSA,1998,Kharif     ,Bajra,83845,102572
4323,Rajasthan,DAUSA,1998,Kharif     ,Cotton(lint),22,5
4324,Rajasthan,DAUSA,1998,Kharif     ,Groundnut,21687,26679
4325,Rajasthan,DAUSA,1998,Kharif     ,Jowar,5708,1640
4326,Rajasthan,DAUSA,1998,Kharif     ,Maize,4639,5012
4327,Rajasthan,DAUSA,1998,Kharif     ,Moong(Green Gram),263,27
4328,Rajasthan,DAUSA,1998,Kharif     ,Moth,455,245
4329,Rajasthan,DAUSA,1998,Kharif     ,Other Kharif pulses,698,136
4330,Rajasthan,DAUSA,1998,Kharif     ,Rice,14,17
4331,Rajasthan,DAUSA,1998,Kharif     ,Sannhamp,75,25
4332,Rajasthan,DAUSA,1998,Kharif     ,Sesamum,4220,310
4333,Rajasthan,DAUSA,1998,Kharif     ,Urad,218,69
4334,Rajasthan,DAUSA,1998,Rabi       ,Barley,5046,12599
4335,Rajasthan,DAUSA,1998,Rabi       ,Gram,37980,53656
4336,Rajasthan,DAUSA,1998,Rabi       ,Linseed,1,1
4337,Rajasthan,DAUSA,1998,Rabi       ,Masoor,8,9
4338,Rajasthan,DAUSA,1998,Rabi       ,Other  Rabi pulses,19,27
4339,Rajasthan,DAUSA,1998,Rabi       ,Peas & beans (Pulses),111,133
4340,Rajasthan,DAUSA,1998,Rabi       ,Rapeseed &Mustard,54215,61937
4341,Rajasthan,DAUSA,1998,Rabi       ,Tobacco,227,246
4342,Rajasthan,DAUSA,1998,Rabi       ,Wheat,100100,319855
4343,Rajasthan,DAUSA,1998,Whole Year ,Coriander,30,27
4344,Rajasthan,DAUSA,1998,Whole Year ,Dry chillies,80,171
4345,Rajasthan,DAUSA,1998,Whole Year ,Garlic,6,6
4346,Rajasthan,DAUSA,1998,Whole Year ,Onion,37,107
4347,Rajasthan,DAUSA,1998,Whole Year ,Potato,12,34
4348,Rajasthan,DAUSA,1998,Whole Year ,Sugarcane,25,1194
4349,Rajasthan,DAUSA,1998,Whole Year ,Sweet potato,2,2
4350,Rajasthan,DAUSA,1999,Kharif     ,Arhar/Tur,267,82
4351,Rajasthan,DAUSA,1999,Kharif     ,Bajra,79242,82977
4352,Rajasthan,DAUSA,1999,Kharif     ,Cotton(lint),45,13
4353,Rajasthan,DAUSA,1999,Kharif     ,Groundnut,18632,21930
4354,Rajasthan,DAUSA,1999,Kharif     ,Jowar,4961,1546
4355,Rajasthan,DAUSA,1999,Kharif     ,Maize,3560,3694
4356,Rajasthan,DAUSA,1999,Kharif     ,Moong(Green Gram),202,20
4357,Rajasthan,DAUSA,1999,Kharif     ,Moth,121,5
4358,Rajasthan,DAUSA,1999,Kharif     ,Other Kharif pulses,539,38
4359,Rajasthan,DAUSA,1999,Kharif     ,Rice,74,93
4360,Rajasthan,DAUSA,1999,Kharif     ,Sesamum,4109,1093
4361,Rajasthan,DAUSA,1999,Kharif     ,Urad,18,5
4362,Rajasthan,DAUSA,1999,Rabi       ,Barley,5202,9603
4363,Rajasthan,DAUSA,1999,Rabi       ,Gram,24450,20050
4364,Rajasthan,DAUSA,1999,Rabi       ,Linseed,4,3
4365,Rajasthan,DAUSA,1999,Rabi       ,Other  Rabi pulses,49,82
4366,Rajasthan,DAUSA,1999,Rabi       ,Peas & beans (Pulses),32,59
4367,Rajasthan,DAUSA,1999,Rabi       ,Rapeseed &Mustard,66112,42102
4368,Rajasthan,DAUSA,1999,Rabi       ,Wheat,97812,309496
4369,Rajasthan,DAUSA,1999,Whole Year ,Coriander,7,13
4370,Rajasthan,DAUSA,1999,Whole Year ,Dry chillies,37,79
4371,Rajasthan,DAUSA,1999,Whole Year ,Garlic,4,4
4372,Rajasthan,DAUSA,1999,Whole Year ,Guar seed,14785,10217
4373,Rajasthan,DAUSA,1999,Whole Year ,Onion,19,47
4374,Rajasthan,DAUSA,1999,Whole Year ,Potato,7,11
4375,Rajasthan,DAUSA,1999,Whole Year ,Sannhamp,58,28
4376,Rajasthan,DAUSA,1999,Whole Year ,Sugarcane,15,612
4377,Rajasthan,DAUSA,1999,Whole Year ,Sweet potato,9,7
4378,Rajasthan,DAUSA,1999,Whole Year ,Tapioca,5,5
4379,Rajasthan,DAUSA,1999,Whole Year ,Tobacco,235,137
4380,Rajasthan,DAUSA,2000,Kharif     ,Arhar/Tur,232,95
4381,Rajasthan,DAUSA,2000,Kharif     ,Bajra,87425,100466
4382,Rajasthan,DAUSA,2000,Kharif     ,Cotton(lint),28,41
4383,Rajasthan,DAUSA,2000,Kharif     ,Groundnut,13493,16756
4384,Rajasthan,DAUSA,2000,Kharif     ,Jowar,6395,1276
4385,Rajasthan,DAUSA,2000,Kharif     ,Maize,3128,3274
4386,Rajasthan,DAUSA,2000,Kharif     ,Moong(Green Gram),118,20
4387,Rajasthan,DAUSA,2000,Kharif     ,Moth,145,10
4388,Rajasthan,DAUSA,2000,Kharif     ,Other Kharif pulses,454,80
4389,Rajasthan,DAUSA,2000,Kharif     ,Rice,3,3
4390,Rajasthan,DAUSA,2000,Kharif     ,Sesamum,4361,652
4391,Rajasthan,DAUSA,2000,Kharif     ,Small millets,2,0.1
4392,Rajasthan,DAUSA,2000,Kharif     ,Urad,31,9
4393,Rajasthan,DAUSA,2000,Rabi       ,Barley,7527,16311
4394,Rajasthan,DAUSA,2000,Rabi       ,Gram,16196,15780
4395,Rajasthan,DAUSA,2000,Rabi       ,Linseed,1,1
4396,Rajasthan,DAUSA,2000,Rabi       ,Other  Rabi pulses,5,10
4397,Rajasthan,DAUSA,2000,Rabi       ,Peas & beans (Pulses),36,52
4398,Rajasthan,DAUSA,2000,Rabi       ,Rapeseed &Mustard,45135,32736
4399,Rajasthan,DAUSA,2000,Rabi       ,Wheat,95200,270712
4400,Rajasthan,DAUSA,2000,Whole Year ,Coriander,7,7
4401,Rajasthan,DAUSA,2000,Whole Year ,Dry chillies,26,67
4402,Rajasthan,DAUSA,2000,Whole Year ,Garlic,2,2
4403,Rajasthan,DAUSA,2000,Whole Year ,Guar seed,21994,4712
4404,Rajasthan,DAUSA,2000,Whole Year ,Onion,39,137
4405,Rajasthan,DAUSA,2000,Whole Year ,Potato,1,
4406,Rajasthan,DAUSA,2000,Whole Year ,Sannhamp,48,29
4407,Rajasthan,DAUSA,2000,Whole Year ,Sugarcane,6,250
